                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.0514,                 1.2929,                 1.2173,                0.50416,                0.40127,                0.38221,                0.26766,                 1.2676,                 1.7489,                 1.4599,              0.0095743,              0.0095743,              0.0095743
                     45,                0.99965,                 1.2484,                 1.1904,                0.55122,                0.43919,                0.37927,                0.25918,                 1.2496,                 1.6693,                 1.4382,              0.0095644,              0.0095644,              0.0095644
                     46,                 1.0055,                  1.211,                 1.1868,                0.62863,                0.40102,                0.38674,                0.28184,                 1.2451,                 1.6662,                 1.4594,              0.0095545,              0.0095545,              0.0095545
                     47,                 1.0178,                 1.2473,                 1.1966,                0.62357,                0.33976,                0.39005,                0.27293,                 1.2716,                  1.712,                  1.493,              0.0095446,              0.0095446,              0.0095446
                     48,                 1.0155,                 1.2327,                 1.1995,                0.54259,                0.40756,                0.40283,                0.26912,                 1.2475,                 1.7461,                 1.4554,              0.0095347,              0.0095347,              0.0095347
                     49,                 0.9689,                 1.1499,                  1.165,                 0.6559,                0.42469,                0.40265,                0.28773,                 1.2454,                 1.6921,                 1.4366,              0.0095248,              0.0095248,              0.0095248
                     50,                0.97935,                  1.156,                 1.1843,                0.64351,                0.37968,                0.39696,                0.28435,                 1.2747,                 1.6616,                 1.4912,              0.0095149,              0.0095149,              0.0095149
                     51,                0.97972,                 1.1494,                  1.176,                 0.7523,                 0.3807,                0.39481,                0.28928,                 1.2554,                 1.6962,                 1.4548,               0.009505,               0.009505,               0.009505
                     52,                0.99288,                 1.1834,                 1.1887,                 0.7532,                0.36602,                0.43132,                 0.2991,                 1.2853,                 1.7646,                 1.5029,              0.0094951,              0.0094951,              0.0094951
                     53,                0.97073,                 1.1258,                 1.1667,                0.71053,                0.44021,                0.44463,                0.32123,                 1.2397,                 1.6752,                 1.4484,              0.0094852,              0.0094852,              0.0094852
                     54,                0.96788,                 1.1131,                 1.1628,                0.54321,                0.46858,                0.41972,                0.30443,                  1.271,                 1.7398,                 1.4614,              0.0094753,              0.0094753,              0.0094753
                     55,                0.96183,                 1.0997,                 1.1603,                0.52537,                0.41233,                0.41293,                0.29315,                 1.2382,                  1.635,                 1.4652,              0.0094654,              0.0094654,              0.0094654
                     56,                0.95185,                 1.0868,                 1.1513,                0.68215,                0.38341,                0.41078,                0.28852,                 1.2616,                 1.7009,                 1.4866,              0.0094555,              0.0094555,              0.0094555
                     57,                0.94603,                 1.0518,                 1.1555,                0.49325,                0.45662,                0.40558,                0.28771,                 1.2802,                  1.655,                 1.4775,              0.0094456,              0.0094456,              0.0094456
                     58,                 0.9455,                 1.0722,                 1.1725,                0.65882,                0.37237,                0.43716,                 0.3165,                 1.3094,                 1.6912,                 1.5059,              0.0094357,              0.0094357,              0.0094357
                     59,                0.94705,                 1.0502,                 1.1586,                  0.571,                 0.4353,                0.40858,                0.29677,                 1.2916,                 1.6344,                 1.5092,              0.0094258,              0.0094258,              0.0094258
                     60,                0.93901,                 1.0327,                 1.1411,                0.47225,                0.44077,                0.41278,                 0.2843,                 1.3197,                 1.7478,                 1.5178,              0.0094159,              0.0094159,              0.0094159
                     61,                0.91427,                0.99407,                 1.1278,                0.49802,                0.44795,                 0.3838,                0.28571,                 1.2722,                 1.6777,                 1.4825,               0.009406,               0.009406,               0.009406
                     62,                0.92095,                 0.9987,                 1.1361,                0.67483,                0.38457,                0.39053,                0.28196,                 1.2427,                 1.7726,                 1.4165,              0.0093961,              0.0093961,              0.0093961
                     63,                  0.898,                0.96901,                 1.1219,                0.60026,                0.41969,                0.43774,                0.31687,                 1.2521,                 1.8276,                 1.4529,              0.0093862,              0.0093862,              0.0093862
                     64,                0.91054,                0.97198,                 1.1325,                0.58047,                0.40896,                0.41709,                0.30319,                 1.2905,                 1.6674,                 1.5065,              0.0093763,              0.0093763,              0.0093763
                     65,                0.91758,                0.96955,                 1.1271,                0.62611,                0.44722,                0.45376,                0.31293,                 1.3113,                  1.647,                 1.5359,              0.0093664,              0.0093664,              0.0093664
                     66,                0.90664,                0.98423,                 1.1262,                0.45908,                0.45593,                0.43035,                0.31187,                 1.2658,                 1.6254,                 1.4624,              0.0093565,              0.0093565,              0.0093565
                     67,                0.88461,                0.92892,                 1.1209,                0.52277,                0.47688,                0.40614,                0.29312,                  1.311,                 1.7051,                 1.5228,              0.0093466,              0.0093466,              0.0093466
                     68,                0.88492,                0.91991,                 1.1116,                0.51666,                0.44908,                 0.4314,                 0.3105,                 1.2589,                 1.7738,                 1.4911,              0.0093367,              0.0093367,              0.0093367
                     69,                0.88775,                0.93899,                  1.108,                0.57743,                0.49881,                0.43493,                0.30489,                  1.278,                  1.661,                 1.4853,              0.0093268,              0.0093268,              0.0093268
                     70,                0.90085,                0.91969,                   1.12,                0.60624,                0.40697,                0.40204,                0.28712,                  1.301,                 1.7325,                 1.4987,              0.0093169,              0.0093169,              0.0093169
                     71,                0.88273,                0.93326,                 1.1163,                0.58742,                0.38324,                 0.3779,                0.28428,                 1.2701,                 1.6932,                  1.496,               0.009307,               0.009307,               0.009307
                     72,                0.86602,                0.89346,                 1.0968,                0.45146,                0.45737,                0.43642,                0.32072,                 1.2643,                 1.6527,                 1.4944,              0.0092971,              0.0092971,              0.0092971
                     73,                0.85847,                0.88927,                 1.0946,                0.72894,                 0.3674,                0.40098,                0.29383,                 1.2684,                 1.7245,                 1.4642,              0.0092872,              0.0092872,              0.0092872
                     74,                0.86268,                0.88133,                 1.0976,                0.71413,                0.38659,                0.42511,                0.31897,                 1.2217,                 1.6157,                 1.4625,              0.0092773,              0.0092773,              0.0092773
                     75,                0.85638,                 0.8858,                 1.0912,                0.56752,                0.40648,                0.43982,                0.31688,                 1.2927,                 1.7422,                  1.523,              0.0092674,              0.0092674,              0.0092674
                     76,                0.84299,                0.84262,                 1.0923,                0.62492,                0.37396,                0.39618,                0.28324,                 1.3023,                 1.7433,                 1.5277,              0.0092575,              0.0092575,              0.0092575
                     77,                0.84682,                0.85931,                 1.0853,                0.61493,                0.41504,                0.40925,                0.29264,                 1.3118,                 1.7685,                  1.529,              0.0092476,              0.0092476,              0.0092476
                     78,                0.84895,                0.84613,                 1.0927,                0.68296,                0.38816,                0.41449,                0.30011,                 1.2701,                 1.7292,                 1.5074,              0.0092377,              0.0092377,              0.0092377
                     79,                0.84068,                0.84583,                 1.0928,                0.64026,                0.41941,                0.40973,                 0.2943,                  1.304,                 1.8252,                 1.5326,              0.0092278,              0.0092278,              0.0092278
                     80,                0.83934,                0.84082,                 1.0844,                0.63038,                0.40651,                0.43271,                0.30938,                 1.2312,                 1.7764,                 1.4855,              0.0092179,              0.0092179,              0.0092179
                     81,                 0.8411,                0.83333,                 1.0842,                 0.5961,                0.41781,                0.42122,                0.30472,                 1.2496,                 1.8386,                 1.4922,               0.009208,               0.009208,               0.009208
                     82,                0.82486,                0.80526,                 1.0775,                0.69582,                 0.4526,                0.48056,                0.32182,                 1.2624,                  1.704,                 1.4969,              0.0091981,              0.0091981,              0.0091981
                     83,                0.81957,                0.78923,                 1.0745,                0.62198,                0.44635,                0.46028,                0.31288,                 1.3123,                 1.7237,                 1.5477,              0.0091882,              0.0091882,              0.0091882
                     84,                0.82636,                0.81324,                 1.0725,                0.68806,                0.37197,                0.41132,                0.29904,                 1.2917,                 1.8113,                 1.5293,              0.0091783,              0.0091783,              0.0091783
                     85,                0.82373,                0.79596,                 1.0681,                0.54251,                0.44139,                0.42796,                0.29382,                 1.2827,                 1.8015,                 1.5153,              0.0091684,              0.0091684,              0.0091684
                     86,                0.81209,                0.78032,                 1.0721,                0.61842,                0.42882,                0.44297,                0.30732,                 1.2588,                 1.7393,                 1.5219,              0.0091585,              0.0091585,              0.0091585
                     87,                0.81089,                0.76814,                   1.07,                0.63137,                0.43992,                0.43361,                0.31638,                 1.2747,                 1.6878,                  1.517,              0.0091486,              0.0091486,              0.0091486
                     88,                0.78025,                 0.7502,                 1.0475,                0.68368,                0.39587,                0.40628,                0.28888,                 1.3411,                 1.9225,                 1.5501,              0.0091387,              0.0091387,              0.0091387
                     89,                0.80317,                0.76085,                 1.0551,                0.57619,                0.40506,                0.42314,                 0.2884,                  1.303,                 2.0139,                 1.5309,              0.0091288,              0.0091288,              0.0091288
                     90,                0.80658,                0.75677,                 1.0576,                0.49816,                0.47066,                 0.4197,                0.28331,                 1.3355,                 1.8018,                 1.5409,              0.0091189,              0.0091189,              0.0091189
                     91,                0.80655,                0.76678,                 1.0564,                0.65967,                0.42732,                 0.4451,                0.30458,                 1.3342,                 1.7146,                 1.5753,               0.009109,               0.009109,               0.009109
                     92,                0.79791,                0.73533,                 1.0632,                0.59705,                0.49815,                0.47017,                0.33713,                 1.3132,                  1.564,                 1.5433,              0.0090991,              0.0090991,              0.0090991
                     93,                0.79411,                0.74522,                 1.0552,                0.54059,                0.46305,                0.41203,                0.30415,                 1.2849,                  1.758,                   1.52,              0.0090892,              0.0090892,              0.0090892
                     94,                0.78774,                 0.7417,                 1.0537,                0.63631,                0.40127,                0.46177,                0.33592,                 1.2772,                 1.6971,                 1.5176,              0.0090793,              0.0090793,              0.0090793
                     95,                0.79376,                0.75794,                 1.0529,                0.60489,                0.43371,                0.42597,                0.31058,                 1.2751,                 1.7031,                 1.5314,              0.0090694,              0.0090694,              0.0090694
                     96,                0.78389,                0.72874,                 1.0572,                0.61023,                 0.3959,                0.40917,                0.30786,                 1.2793,                 1.7362,                 1.5399,              0.0090595,              0.0090595,              0.0090595
                     97,                0.79134,                0.74873,                 1.0521,                0.55985,                0.43889,                0.43927,                0.31608,                 1.2959,                  1.758,                 1.5416,              0.0090496,              0.0090496,              0.0090496
                     98,                0.77724,                0.73623,                 1.0392,                0.71144,                0.36133,                0.42232,                0.31718,                 1.2554,                 1.8089,                 1.5264,              0.0090397,              0.0090397,              0.0090397
                     99,                0.75946,                0.69055,                 1.0327,                0.63898,                0.41028,                0.44258,                0.30802,                 1.2971,                 1.8198,                 1.5523,              0.0090298,              0.0090298,              0.0090298
                    100,                0.76759,                0.70021,                 1.0321,                0.54836,                0.51166,                0.45601,                0.31282,                 1.2779,                 1.7901,                 1.5377,              0.0090199,              0.0090199,              0.0090199
                    101,                0.76285,                0.69656,                 1.0404,                0.53171,                0.46127,                0.46926,                0.29985,                 1.3337,                 1.7622,                  1.582,                0.00901,                0.00901,                0.00901
                    102,                0.74868,                  0.688,                 1.0347,                0.62557,                0.46652,                0.48193,                0.32869,                 1.3012,                 1.6969,                 1.5752,              0.0090001,              0.0090001,              0.0090001
                    103,                0.73495,                0.68078,                 1.0251,                0.67722,                0.40349,                0.41636,                0.30071,                 1.2755,                 1.7823,                 1.5412,              0.0089902,              0.0089902,              0.0089902
                    104,                0.73994,                0.67921,                 1.0205,                0.56159,                0.43177,                0.41385,                0.28912,                 1.3004,                 1.8603,                 1.5691,              0.0089803,              0.0089803,              0.0089803
                    105,                0.75514,                0.68083,                  1.035,                0.50132,                0.48445,                0.43769,                0.30638,                 1.3124,                 1.7158,                 1.5919,              0.0089704,              0.0089704,              0.0089704
                    106,                 0.7416,                0.67067,                 1.0274,                0.62522,                0.36943,                0.39507,                0.28521,                 1.2691,                 1.8531,                  1.552,              0.0089605,              0.0089605,              0.0089605
                    107,                0.72051,                0.65484,                 1.0169,                0.59877,                0.39908,                0.41641,                0.30818,                 1.3029,                 1.9647,                  1.602,              0.0089506,              0.0089506,              0.0089506
                    108,                0.75016,                0.66741,                 1.0251,                0.63769,                0.36081,                0.41942,                0.31596,                 1.2845,                 1.8268,                 1.5535,              0.0089407,              0.0089407,              0.0089407
                    109,                0.73516,                0.66102,                 1.0172,                0.58552,                0.43748,                0.43104,                0.31405,                 1.2506,                 1.7331,                 1.5374,              0.0089308,              0.0089308,              0.0089308
                    110,                0.73631,                0.66701,                 1.0191,                0.68059,                0.38709,                0.41264,                0.29905,                 1.2494,                 1.7606,                 1.5079,              0.0089209,              0.0089209,              0.0089209
                    111,                0.70731,                0.63208,                 1.0031,                 0.7763,                0.33587,                 0.4148,                0.29936,                 1.3308,                 1.9736,                 1.5854,               0.008911,               0.008911,               0.008911
                    112,                0.71989,                0.63981,                 1.0101,                0.59634,                0.43156,                 0.4131,                0.29799,                 1.2969,                 1.8528,                 1.5724,              0.0089011,              0.0089011,              0.0089011
                    113,                0.72092,                0.63617,                 1.0174,                0.56092,                0.41776,                0.42528,                 0.3041,                 1.2611,                 1.8457,                 1.5373,              0.0088912,              0.0088912,              0.0088912
                    114,                 0.7354,                0.64255,                 1.0171,                0.61609,                0.41657,                0.41725,                0.31831,                  1.292,                 1.9375,                 1.5826,              0.0088813,              0.0088813,              0.0088813
                    115,                 0.7404,                0.65229,                 1.0213,                0.67668,                0.38343,                0.43512,                0.30997,                 1.3275,                 1.9045,                 1.6059,              0.0088714,              0.0088714,              0.0088714
                    116,                0.72389,                0.64728,                 1.0134,                0.75303,                0.37926,                0.42936,                0.30731,                 1.3049,                 1.8413,                 1.5733,              0.0088615,              0.0088615,              0.0088615
                    117,                0.72294,                0.63495,                 1.0082,                0.69203,                0.36082,                0.43417,                0.31621,                 1.3301,                 1.8569,                  1.603,              0.0088516,              0.0088516,              0.0088516
                    118,                0.71245,                0.63312,                 1.0141,                0.53699,                0.42996,                0.43047,                0.31234,                 1.2622,                 1.7995,                 1.5612,              0.0088417,              0.0088417,              0.0088417
                    119,                0.71337,                0.62508,                 1.0088,                0.68229,                0.40899,                0.40957,                0.30215,                 1.2426,                 1.8703,                 1.5498,              0.0088318,              0.0088318,              0.0088318
                    120,                 0.7031,                0.60656,                0.99547,                0.70871,                0.41952,                0.42537,                0.29648,                 1.2668,                 1.8167,                 1.5776,              0.0088219,              0.0088219,              0.0088219
                    121,                0.70346,                0.62735,                 1.0065,                0.65925,                0.37739,                0.38837,                0.28623,                 1.2823,                 1.9971,                 1.5794,               0.008812,               0.008812,               0.008812
                    122,                0.69762,                0.60505,                0.99664,                0.63173,                0.41316,                0.41373,                0.30209,                 1.3079,                 1.8678,                 1.5779,              0.0088021,              0.0088021,              0.0088021
                    123,                0.70709,                0.60517,                 1.0062,                0.61874,                0.39748,                0.39694,                0.29325,                 1.2825,                 1.8702,                 1.5695,              0.0087922,              0.0087922,              0.0087922
                    124,                0.69999,                0.60725,                0.99785,                0.58255,                0.37881,                0.39986,                0.28724,                  1.287,                 2.0764,                 1.5573,              0.0087823,              0.0087823,              0.0087823
                    125,                0.69318,                0.61806,                0.99703,                0.63687,                0.36684,                0.39028,                0.28798,                 1.2655,                 1.9922,                  1.538,              0.0087724,              0.0087724,              0.0087724
                    126,                 0.6994,                0.60237,                 1.0013,                0.52432,                0.43334,                0.40015,                 0.2944,                 1.2736,                 1.9224,                 1.5596,              0.0087625,              0.0087625,              0.0087625
                    127,                0.69689,                 0.6014,                0.99793,                 0.5205,                0.44259,                0.44749,                  0.316,                 1.2598,                  1.996,                 1.5541,              0.0087526,              0.0087526,              0.0087526
                    128,                 0.6961,                0.60222,                  1.001,                0.51892,                0.48327,                0.45601,                0.32432,                 1.2635,                 1.8304,                 1.5508,              0.0087427,              0.0087427,              0.0087427
                    129,                0.69103,                0.59703,                0.99206,                0.62485,                0.43865,                0.41504,                0.30924,                 1.2658,                  1.777,                 1.5612,              0.0087328,              0.0087328,              0.0087328
                    130,                 0.6811,                0.57078,                0.99121,                0.64407,                0.40494,                0.41126,                0.30714,                 1.2517,                 2.0067,                 1.5304,              0.0087229,              0.0087229,              0.0087229
                    131,                0.68084,                0.56846,                0.98356,                0.74456,                0.38602,                0.43902,                0.32642,                 1.2652,                 1.9078,                 1.5308,               0.008713,               0.008713,               0.008713
                    132,                0.69025,                0.58865,                 0.9885,                0.70225,                0.43915,                0.43128,                 0.3177,                 1.2583,                 1.8501,                 1.5405,              0.0087031,              0.0087031,              0.0087031
                    133,                0.66694,                0.56463,                0.98729,                0.64698,                0.39311,                0.42127,                0.30933,                 1.2687,                 1.9265,                 1.5517,              0.0086932,              0.0086932,              0.0086932
                    134,                 0.6705,                0.56424,                0.98911,                0.62737,                0.38617,                0.41544,                0.30999,                 1.2598,                 2.0241,                 1.5332,              0.0086833,              0.0086833,              0.0086833
                    135,                0.67893,                0.57342,                 1.0003,                 0.6913,                 0.4046,                0.40589,                0.30099,                 1.2684,                 1.9066,                 1.5338,              0.0086734,              0.0086734,              0.0086734
                    136,                0.66333,                0.57453,                0.98242,                0.62632,                 0.3714,                0.39769,                0.29848,                 1.2344,                  1.932,                 1.5197,              0.0086635,              0.0086635,              0.0086635
                    137,                0.68168,                0.56858,                0.99409,                0.70442,                0.37708,                0.40156,                0.29257,                 1.2576,                 1.8909,                 1.5275,              0.0086536,              0.0086536,              0.0086536
                    138,                0.65925,                0.56782,                0.97649,                0.46491,                0.46639,                0.44723,                0.31175,                 1.2368,                  1.886,                  1.541,              0.0086437,              0.0086437,              0.0086437
                    139,                0.67187,                0.56481,                0.98904,                0.48624,                0.41495,                0.44752,                0.32327,                 1.2734,                 1.9298,                 1.5729,              0.0086338,              0.0086338,              0.0086338
                    140,                0.68294,                0.58026,                0.99201,                0.46628,                0.44908,                0.41695,                0.29753,                 1.3048,                 2.0148,                 1.6019,              0.0086239,              0.0086239,              0.0086239
                    141,                0.66943,                0.55671,                0.97888,                0.66535,                0.45398,                0.47292,                0.32475,                 1.2606,                  1.795,                  1.562,               0.008614,               0.008614,               0.008614
                    142,                0.67185,                0.56578,                0.98296,                0.70895,                0.41383,                 0.4396,                0.32671,                 1.2496,                 1.9053,                   1.56,              0.0086041,              0.0086041,              0.0086041
                    143,                0.65845,                0.55215,                0.98236,                0.45453,                0.48341,                0.43063,                0.29787,                 1.2899,                 1.9551,                 1.6016,              0.0085942,              0.0085942,              0.0085942
                    144,                0.64878,                0.55491,                0.97346,                0.43975,                0.45234,                0.42255,                0.30562,                 1.2558,                 1.9493,                 1.5554,              0.0085843,              0.0085843,              0.0085843
                    145,                0.65897,                0.54657,                0.97749,                0.54425,                0.42662,                0.41772,                0.29886,                 1.2671,                 1.9364,                 1.5498,              0.0085744,              0.0085744,              0.0085744
                    146,                0.66261,                0.56119,                0.98855,                0.61452,                0.47903,                0.44942,                0.31752,                 1.2751,                 1.7606,                 1.5628,              0.0085645,              0.0085645,              0.0085645
                    147,                0.65443,                0.55135,                0.97577,                0.58744,                0.39531,                0.43417,                0.31679,                 1.2769,                 2.0036,                 1.5547,              0.0085546,              0.0085546,              0.0085546
                    148,                0.65106,                0.54046,                0.96607,                0.69037,                0.38329,                0.43007,                0.31643,                 1.2815,                 1.9659,                 1.5827,              0.0085447,              0.0085447,              0.0085447
                    149,                0.65552,                0.55279,                0.98143,                0.70274,                0.36514,                0.41522,                0.31169,                 1.2739,                 1.9196,                   1.58,              0.0085348,              0.0085348,              0.0085348
                    150,                0.63924,                0.52935,                0.97387,                0.55324,                0.39137,                0.43232,                0.30805,                 1.2602,                 1.9893,                 1.5374,              0.0085249,              0.0085249,              0.0085249
                    151,                0.65386,                0.54813,                 0.9738,                0.60291,                0.43609,                0.43296,                0.31254,                 1.2789,                 1.9093,                 1.5975,               0.008515,               0.008515,               0.008515
                    152,                0.63842,                0.52527,                0.96405,                0.67742,                0.40561,                0.43029,                0.31915,                  1.281,                 1.9323,                 1.5952,              0.0085051,              0.0085051,              0.0085051
                    153,                0.64523,                0.55593,                0.97019,                 0.6742,                0.38967,                0.42153,                0.30565,                 1.3101,                 2.0545,                  1.615,              0.0084952,              0.0084952,              0.0084952
                    154,                0.63311,                0.53153,                0.96671,                0.51799,                0.43363,                0.41697,                0.30514,                 1.2901,                 1.9592,                  1.574,              0.0084853,              0.0084853,              0.0084853
                    155,                0.64337,                0.55676,                0.98096,                 0.6729,                0.41187,                0.42242,                0.31983,                 1.2649,                  1.872,                  1.552,              0.0084754,              0.0084754,              0.0084754
                    156,                0.63652,                0.52903,                0.96327,                0.69605,                 0.3905,                0.41222,                0.31567,                 1.2665,                 1.8695,                 1.5742,              0.0084655,              0.0084655,              0.0084655
                    157,                0.64827,                0.54772,                0.97643,                0.65621,                0.39007,                0.46256,                0.33392,                 1.2545,                 1.9011,                 1.5568,              0.0084556,              0.0084556,              0.0084556
                    158,                0.64114,                0.53123,                0.98007,                0.68474,                0.43292,                0.45908,                 0.3262,                 1.2851,                 1.8829,                 1.5888,              0.0084457,              0.0084457,              0.0084457
                    159,                0.64749,                0.53078,                0.97332,                0.61065,                0.41007,                0.41499,                0.30653,                 1.2816,                 1.9371,                 1.5586,              0.0084358,              0.0084358,              0.0084358
                    160,                0.63292,                0.52196,                0.96231,                0.76305,                0.39052,                0.45412,                0.33368,                 1.2587,                 1.8553,                 1.5512,              0.0084259,              0.0084259,              0.0084259
                    161,                0.63948,                0.52139,                0.96688,                0.65251,                0.41516,                0.41545,                0.30858,                 1.2591,                 1.9379,                 1.5698,               0.008416,               0.008416,               0.008416
                    162,                0.63481,                0.50927,                0.96751,                0.59895,                0.45998,                0.42701,                0.30387,                 1.2507,                 1.9833,                 1.5506,              0.0084061,              0.0084061,              0.0084061
                    163,                0.62087,                0.51012,                0.95713,                0.65293,                 0.4275,                0.41344,                0.30235,                 1.2416,                 1.9967,                 1.5273,              0.0083962,              0.0083962,              0.0083962
                    164,                0.63046,                0.51372,                0.96756,                0.64232,                0.39168,                0.42142,                0.30571,                 1.2369,                 2.0062,                 1.5431,              0.0083863,              0.0083863,              0.0083863
                    165,                0.63876,                0.52324,                 0.9594,                0.51563,                0.45104,                0.41587,                0.30533,                 1.3089,                 1.9959,                 1.5875,              0.0083764,              0.0083764,              0.0083764
                    166,                0.62589,                0.51657,                0.96288,                0.66575,                0.38618,                0.42638,                0.30873,                 1.2639,                 1.8674,                 1.5675,              0.0083665,              0.0083665,              0.0083665
                    167,                0.62086,                0.50009,                 0.9564,                0.75351,                0.37314,                0.43737,                0.31704,                 1.2235,                  1.944,                 1.5065,              0.0083566,              0.0083566,              0.0083566
                    168,                0.62699,                0.51143,                0.96463,                0.67752,                0.40586,                0.44759,                0.31488,                 1.2325,                 2.1045,                 1.5326,              0.0083467,              0.0083467,              0.0083467
                    169,                0.62713,                0.51142,                0.95557,                0.57292,                0.44754,                0.42481,                 0.3036,                 1.2728,                 2.0825,                 1.5804,              0.0083368,              0.0083368,              0.0083368
                    170,                0.61761,                  0.502,                0.96324,                0.60755,                0.44857,                0.44365,                0.31907,                 1.2164,                 1.9831,                 1.5616,              0.0083269,              0.0083269,              0.0083269
                    171,                0.61685,                0.50394,                0.95264,                0.58372,                 0.3842,                0.40887,                0.30244,                 1.2408,                 1.9929,                 1.5785,               0.008317,               0.008317,               0.008317
                    172,                0.60836,                0.48834,                 0.9492,                0.55653,                0.41291,                0.40789,                 0.3019,                 1.2358,                  1.959,                 1.5608,              0.0083071,              0.0083071,              0.0083071
                    173,                0.61295,                 0.4973,                0.95707,                0.64632,                0.38268,                 0.4121,                0.30037,                 1.2981,                 1.9684,                 1.5911,              0.0082972,              0.0082972,              0.0082972
                    174,                0.60488,                0.50673,                 0.9628,                 0.6704,                0.39275,                0.44376,                0.31984,                 1.2361,                 1.8598,                 1.5354,              0.0082873,              0.0082873,              0.0082873
                    175,                0.60727,                 0.4902,                0.95679,                0.62949,                0.40983,                0.39795,                0.30249,                 1.2188,                 2.0032,                 1.5466,              0.0082774,              0.0082774,              0.0082774
                    176,                0.61392,                0.49806,                0.95364,                0.68757,                0.35691,                 0.4115,                0.30751,                 1.2187,                 2.0455,                 1.5435,              0.0082675,              0.0082675,              0.0082675
                    177,                0.61295,                0.49236,                0.95621,                0.65491,                0.39499,                0.41012,                0.30184,                 1.2574,                 2.0578,                 1.5475,              0.0082576,              0.0082576,              0.0082576
